pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
8619553,"KERALA","KOZHIKODE","MAVOOR",1,,,"Mavoor (Ct)","Mavoor","KUNNAMANGALAM",6,3,1,10,5,673661,2,2,3,0,2,19,0,0,0,2,0,1,1,9,200,1,17,18,6,2,0,0
3140741,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kunnummal (Ct)","Kunnumal","KUNNUMMAL",1,3,1,4,4,673507,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,8,3,0,1,0,0
4683884,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Naduvannur (Ct)","Naduvannur","BALUSSERI",1,3,1,4,4,673614,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,0,0,0,0,6,8
8739562,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Chelannur (Ct)","Chelannur","CHELANNUR",1,3,1,4,4,673616,2,2,3,0,2,8,19,0,0,0,0,1,1,1,198,1,2,3,0,1,1,0
3776798,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Thiruvambadi","Thiruvambadi","KODUVALLY",2,3,1,7,4,673603,2,2,3,0,1,8,19,0,0,0,0,1,1,2,200,1,0,2,2,3,70,71
3983432,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Medical College South",,,,3,3,1,12,4,673008,1,2,2,4,1,8,19,0,0,2,2,1,2,2,0,1,0,0,2,0,3,0
9807015,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Thalakkulathur (Ct)","Thalakulathur","CHELANNUR",10,3,8,12,4,673317,2,2,3,0,2,8,19,0,0,2,2,1,9,0,193,1,0,0,0,0,0,0
1718084,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Unnikulam","Unnikulum","BALUSSERI",1,3,1,4,1,673574,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,9,7,0,0,0,0
3131014,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Chengottukavu","Chengottukavu","PANTHALAYANI",1,3,1,4,1,673306,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,0,0,0,0,3,3
9982687,"KERALA","KOZHIKODE","MELADY",1,,,"Thikkody (Ct)","Thikkodi","MELDAY",1,3,1,4,4,673522,2,2,3,0,2,8,0,0,0,0,0,1,1,2,198,1,8,1,0,0,0,0
8779614,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Cheruvannur","Cheruvannur","PERAMBRA",1,3,1,4,4,673524,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,2,6,0,0,2,1
8866771,"KERALA","KOZHIKODE","THODANNUR",1,,,"Villiappally (Ct)","Villiyappally","THODANNUR",1,3,1,4,4,673542,2,2,3,0,2,8,0,0,0,0,0,1,1,2,200,1,2,1,5,1,0,1
4950138,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Kakkodi (Ct)","Kakkodi","CHELANNUR",1,3,1,4,4,673611,2,2,3,0,2,8,19,0,0,0,0,1,1,2,188,1,22,14,2,3,0,0
4998089,"KERALA","KOZHIKODE","VATAKARA",1,,,"Eramala (Ct)","Eramala","VADAKARA",2,3,1,5,4,673308,2,2,3,0,2,8,19,0,0,0,0,1,1,2,189,1,0,2,0,0,0,2
4025730,"KERALA","KOZHIKODE","THUNERI",1,,,"Nadapuram (Ct)","Nadapuram","THUNERI",1,3,1,4,4,673506,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,0,0,0,0,3,3
2517792,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Thalakkulathur (Ct)","Thalakulathur","CHELANNUR",1,3,1,4,4,673317,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,6,8,3,8,22,11
8662163,"KERALA","KOZHIKODE","THUNERI",1,,,"Thuneri (Ct)","Thuneri","THUNERI",1,3,1,4,8,673505,1,2,3,0,2,8,0,0,0,0,0,1,2,9,200,1,0,0,0,0,0,0
1635039,"KERALA","KOZHIKODE","MAVOOR",1,,,"Peruvayal (Ct)","Peruvayal","KUNNAMANGALAM",1,3,1,4,1,673008,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,0,3,0,0,0,0
9190046,"KERALA","KOZHIKODE","THUNERI",1,,,"Nadapuram (Ct)","Nadapuram","THUNERI",6,3,1,10,5,673506,2,2,3,0,2,19,0,0,0,1,0,1,1,9,0,1,66,51,5,1,0,0
8831631,"KERALA","KOZHIKODE","THODANNUR",1,,,"Kottappally (Ct)","Thiruvallur","THODANNUR",6,3,1,10,5,0,2,2,3,0,2,19,0,0,0,1,0,1,1,9,0,1,40,25,31,34,0,0
6055343,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Balusseri (Ct)","Balusseri","BALUSSERI",6,3,1,10,5,673612,2,2,3,0,1,19,0,0,0,1,0,1,1,9,0,1,54,43,20,14,0,0
1467592,"KERALA","KOZHIKODE","VATAKARA",1,,,"Chorode (Ct)","Chorode","VADAKARA",2,3,1,7,4,673104,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,2,1,0,0,2,1
8842381,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","SIDHASRAMAM",,,,2,3,1,7,4,673104,1,2,3,0,2,8,0,0,0,0,0,1,1,2,200,1,1,1,1,0,0,1
7217830,"KERALA","KOZHIKODE","VATAKARA",1,,,"Eramala (Ct)","Eramala","VADAKARA",2,3,1,5,4,673308,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,7,3,0,0,0,0
2448825,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kuruvattur (Ct)","Kuruvattur","KUNNAMANGALAM",2,3,1,5,4,673012,2,2,3,0,2,8,19,0,0,0,0,1,1,2,188,1,11,21,1,3,0,0
4591333,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kodencheri","Kodencheri","KODUVALLY",1,3,1,4,4,673586,2,2,3,0,1,8,19,0,0,0,0,1,1,2,188,1,7,7,0,0,11,7
4815079,"KERALA","KOZHIKODE","THUNERI",1,,,"Purameri","Purameri","THUNERI",5,3,5,12,4,673503,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
5267932,"KERALA","KOZHIKODE","VATAKARA",1,,,"Chorode (Ct)","Chorode","VADAKARA",6,3,1,8,8,673103,2,2,3,0,2,19,0,0,0,2,0,1,1,9,0,1,27,28,6,3,0,0
2251219,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","KURIYADI",,,,2,3,1,7,4,673103,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,0,3,2,1,0,0
4279615,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kunnamangalam (Ct)","Kunnamangalam","KUNNAMANGALAM",1,3,1,4,5,673571,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,10,15,7,7,0,0
9977518,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Kadalundi (Og)","Kadalundi","KOZHIKODE",2,3,1,7,4,673301,2,2,3,0,2,8,0,0,0,0,0,1,1,1,198,1,0,0,1,0,6,10
7296923,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Koodaranji","Koodaranji","KODUVALLY",5,3,5,12,4,673604,2,2,3,0,1,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
8740680,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Puthuppadi","Puthuppady","KODUVALLY",6,3,1,10,5,673580,2,2,3,0,1,19,8,0,0,2,0,1,1,9,0,1,44,33,1,3,0,0
6472093,"KERALA","KOZHIKODE","MAVOOR",1,,,"Kodiyathur","Kodiyathur","KUNNAMANGALAM",4,3,5,7,4,673602,2,2,3,0,2,8,19,0,0,0,0,1,9,0,188,1,0,0,0,0,0,0
3207425,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Naduvannur (Ct)","Naduvannur","BALUSSERI",1,3,1,4,1,673614,2,2,3,0,2,19,0,0,0,0,0,1,1,2,126,1,7,17,0,1,0,0
2919374,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kuttiadi","Kuttiadi","KUNNUMMAL",1,3,1,4,4,673507,2,2,3,0,2,8,19,0,0,0,0,1,1,2,186,1,9,13,0,0,1,3
2620289,"KERALA","KOZHIKODE","THUNERI",1,,,"Chekkiad (Ct)","Chekkiad","THUNERI",6,3,1,10,5,673509,2,2,3,0,2,19,0,0,0,1,0,1,1,9,210,1,134,121,12,11,0,0
9881104,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Nochad","Nochad","PERAMBRA",1,3,1,4,4,673525,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,3,0,1,1,0,1
2256760,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Chemancheri (Ct)","Chemanachery","PANTHALAYANI",2,3,1,7,4,673303,2,2,3,0,2,8,0,0,0,0,0,1,2,2,200,1,0,0,0,0,0,0
7772471,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Olavanna (Ct)","Olavanna","KOZHIKODE",6,3,1,10,5,673019,2,2,3,0,2,19,0,0,0,4,0,1,1,9,182,1,18,14,2,3,0,0
8408807,"KERALA","KOZHIKODE","THUNERI",1,,,"Vanimel","Vanimel","THUNERI",1,3,1,4,1,673506,2,2,3,0,2,8,0,0,0,0,0,1,2,2,188,1,0,0,0,0,1,5
4570188,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Velom","Velom","KUNNUMMAL",1,3,1,4,1,673508,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,6,5,0,0,0,0
6735046,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Civil Station",,,,3,3,1,12,5,673009,2,2,3,0,1,19,0,0,0,2,2,1,1,9,210,1,8,5,1,0,0,0
5972950,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Menhaniam (Ct)","Perambra","PERAMBRA",2,3,1,7,5,673525,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,12,6,6,1,0,0
2851460,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","MUKACHERI",,,,1,3,1,4,8,673103,2,2,3,0,1,19,8,0,0,0,0,1,1,9,169,1,7,7,0,0,0,0
6300278,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Panangad (Ct)","Panangad","BALUSSERI",2,3,1,5,4,673612,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,4,6,0,0,0,0
2591221,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","KASMI KANDI",,,,1,3,1,4,8,673305,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,0,1,0,0,0,0
3246004,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","PULIYANCHERI EAST",,,,2,3,1,7,4,673307,2,2,3,0,2,8,19,0,0,0,0,1,1,1,196,2,6,5,0,0,0,0
6034073,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kizhakkoth","Kizhakkoth","KODUVALLY",3,3,1,12,5,673572,2,2,3,0,1,19,8,0,0,1,1,1,2,9,200,1,0,0,0,0,127,130
8594362,"KERALA","KOZHIKODE","VATAKARA",1,,,"Eramala (Ct)","Eramala","VADAKARA",1,3,1,4,8,673501,2,2,3,0,2,19,0,0,0,0,0,1,1,9,203,1,2,3,1,0,0,0
4989385,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kumaranallur","Karasseri","KUNNAMANGALAM",1,3,1,4,1,673602,2,2,3,0,2,8,19,0,0,0,0,1,2,2,187,1,0,0,3,3,12,20
9358483,"KERALA","KOZHIKODE","THUNERI",1,,,"Thuneri (Ct)","Thuneri","THUNERI",1,3,1,4,4,673504,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,0,0,0,0,3,4
1877093,"KERALA","KOZHIKODE","MAVOOR",1,,,"Chathamangalam","Chathamangalam","KUNNAMANGALAM",1,3,1,4,4,673601,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,8,18,1,2,0,0
1211517,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Arikkad North",,,,1,3,1,4,8,673027,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,15,15,4,5,0,0
6884065,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Nochad","Nochad","PERAMBRA",2,3,1,7,1,673525,2,2,3,0,2,8,0,0,0,0,0,1,1,2,200,1,1,3,0,0,3,0
8140408,"KERALA","KOZHIKODE","MELADY",1,,,"Kozhukkallur (Ct)","Meppayur","MELDAY",1,3,1,4,4,673524,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,6,9,0,0,0,0
5169360,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Unnikulam","Unnikulum","BALUSSERI",1,3,1,4,1,673574,2,2,3,0,2,8,19,0,0,0,0,1,2,2,0,1,0,0,12,13,18,19
7908175,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Elanthur",,,,7,1,5,10,4,673303,2,2,3,0,2,8,19,0,0,2,0,1,9,0,193,1,0,0,0,0,0,0
8492598,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Pantheeramkavu (Ct)","Olavanna","KOZHIKODE",5,3,5,12,4,673019,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
7002839,"KERALA","KOZHIKODE","KOZHIKODE",2,"Feroke_Municipality","Petta North",,,,1,3,1,4,8,673631,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,2,11,5,2,4,0,0
8333710,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Maruthonkara","Maruthomkara","KUNNUMMAL",1,3,1,4,1,673508,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,3,5,1,1,0,0
3528725,"KERALA","KOZHIKODE","THODANNUR",1,,,"Maniyur (Ct)","Maniyur","THODANNUR",1,3,1,4,4,673105,2,2,3,0,2,8,0,0,0,0,0,1,1,2,196,1,3,0,0,0,1,1
5210846,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Puthuppadi","Puthuppady","KODUVALLY",1,3,1,4,8,673586,1,2,3,0,2,8,0,0,0,0,0,1,2,9,0,1,0,0,0,0,0,0
2382005,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kavilumpara","Kavilumpara","KUNNUMMAL",1,3,1,4,4,673513,2,2,3,0,1,8,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0
5082303,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kizhakkoth","Kizhakkoth","KODUVALLY",10,3,8,12,4,673572,2,2,3,0,1,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
1604660,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Engapuzha","Puthuppady","KODUVALLY",3,3,1,12,5,673586,2,2,3,0,1,19,8,0,0,1,1,1,1,9,189,1,17,23,17,8,0,0
8661839,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Thadambattuthazham",,,,1,3,1,4,1,673010,2,2,3,0,2,8,0,0,0,0,0,1,1,1,189,1,0,2,1,1,0,1
8332218,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Narikkuni","Narikunni","CHELANNUR",1,3,1,4,1,673585,2,2,3,0,2,8,19,0,0,0,0,1,1,2,188,1,8,4,0,0,2,4
1601251,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Chelannur (Ct)","Chelannur","CHELANNUR",1,3,1,4,1,673616,2,2,3,0,2,8,19,0,0,0,0,1,1,2,189,1,18,11,0,1,0,0
3723245,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Koodaranji","Koodaranji","KODUVALLY",4,3,5,7,4,673604,2,2,3,0,1,8,0,0,0,0,0,1,9,0,188,1,0,0,0,0,0,0
8469317,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Thadambattuthazham",,,,3,3,1,12,5,673010,2,2,3,0,2,19,0,0,0,1,1,1,1,9,214,1,38,40,21,13,0,0
5282654,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Maruthonkara","Maruthomkara","KUNNUMMAL",4,3,5,7,4,673508,2,2,3,0,2,8,19,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0
9335132,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Pokkunnu",,,,2,3,1,7,5,0,2,2,3,0,2,19,0,0,0,0,0,1,1,9,205,1,3,3,0,0,0,0
2082928,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Unnikulam","Unnikulum","BALUSSERI",6,3,1,10,5,673574,2,2,3,0,1,19,0,0,0,1,0,1,1,9,200,1,20,13,9,15,0,0
7332068,"KERALA","KOZHIKODE","THUNERI",1,,,"Purameri","Purameri","THUNERI",2,3,1,7,4,673507,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,6,7,0,0,0,0
4712069,"KERALA","KOZHIKODE","MELADY",1,,,"Meppayyur (Ct)","Meppayur","MELDAY",11,3,11,12,5,673523,2,2,3,0,1,19,0,0,0,0,2,1,9,9,0,1,0,0,0,0,0,0
3053895,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Narikkuni","Narikunni","CHELANNUR",1,3,1,4,4,673572,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,10,10,1,0,5,2
2369948,"KERALA","KOZHIKODE","MAVOOR",1,,,"Chathamangalam","Chathamangalam","KUNNAMANGALAM",3,3,1,12,5,673601,2,2,2,3,1,19,0,0,0,1,1,1,1,9,209,1,75,63,40,36,0,0
7190319,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Chakkorathkulam",,,,3,3,1,12,4,673005,2,2,3,0,1,8,19,0,0,2,2,1,2,2,180,1,0,0,16,79,1,0
2145092,"KERALA","KOZHIKODE","KOZHIKODE",2,"Feroke_Municipality","Chenapparambu South",,,,1,3,1,4,1,673631,2,2,3,0,2,8,0,0,0,0,0,1,1,2,196,1,8,2,1,1,0,0
4945204,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Balusseri (Ct)","Balusseri","BALUSSERI",1,3,1,4,1,673612,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,3,4,1,1,0,0
2454936,"KERALA","KOZHIKODE","KUNNAMANGALAM",2,"","",,,,6,3,1,8,5,673602,2,2,2,3,1,19,0,0,0,1,0,1,1,9,204,1,50,46,14,9,0,0
8999402,"KERALA","KOZHIKODE","MAVOOR",1,,,"Kodiyathur","Kodiyathur","KUNNAMANGALAM",1,3,1,4,1,673602,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,7,7,0,0,0,0
8395383,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Vellimadukunnu",,,,6,3,1,10,5,673012,2,2,3,0,1,19,0,0,0,2,0,1,1,9,200,1,6,8,14,8,0,0
5577438,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Ulliyeri (Ct)","Uliyeri","BALUSSERI",1,3,1,4,1,673323,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,3,10,1,0,0,0
8625399,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kattippara","Kattippara","KODUVALLY",4,3,5,7,4,673573,2,2,3,0,1,8,19,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0
9129866,"KERALA","KOZHIKODE","VATAKARA",1,,,"Onchiam","Onchiyam","VADAKARA",1,3,1,4,1,673102,2,2,3,0,2,8,19,0,0,0,0,1,1,2,189,1,4,1,0,0,0,0
1007487,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","MARATHOOR",,,,1,3,1,4,1,673620,2,2,3,0,2,8,0,0,0,0,0,1,1,2,200,1,10,8,2,3,0,0
6605458,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Naduvannur (Ct)","Naduvannur","BALUSSERI",1,3,1,4,1,673614,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,3,2,0,0,0,0
7297945,"KERALA","KOZHIKODE","MELADY",1,,,"Thikkody (Ct)","Thikkodi","MELDAY",6,3,1,10,5,673522,2,2,3,0,2,19,0,0,0,2,0,1,1,9,198,1,17,14,0,4,0,0
6627608,"KERALA","KOZHIKODE","KOZHIKODE",2,"Feroke_Municipality","Pathirikkodu",,,,2,3,1,7,4,673631,2,2,3,0,1,8,19,0,0,0,0,1,1,2,195,1,26,38,7,3,0,0
7951606,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","PAKKAYIL",,,,1,3,1,4,4,673103,2,2,3,0,2,8,19,0,0,0,0,1,1,2,200,2,4,5,0,0,0,0
7090658,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Chengottukavu","Chengottukavu","PANTHALAYANI",1,3,1,4,5,673306,2,2,3,0,2,19,0,0,0,0,0,1,1,9,200,1,14,19,3,5,0,0
4551949,"KERALA","KOZHIKODE","KUNNAMANGALAM",2,"","",,,,5,2,5,12,4,673602,2,2,3,0,1,8,19,0,0,2,2,1,9,0,178,1,0,0,0,0,0,0
6742681,"KERALA","KOZHIKODE","MELADY",2,"Payyoli_Municipality","Choriyan chal",,,,2,3,1,7,4,673521,2,2,3,0,2,8,19,0,0,0,0,1,1,2,189,1,14,19,2,2,1,2
5998964,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Mokavur",,,,1,3,1,4,4,673301,2,2,3,0,2,8,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,1
2410360,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Sivapuram","Unnikulum","BALUSSERI",2,3,1,7,4,673574,2,2,3,0,2,8,19,0,0,0,0,1,1,2,188,1,10,11,0,1,0,0
9300413,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kattippara","Kattippara","KODUVALLY",1,3,1,4,8,673573,2,2,3,0,1,19,0,0,0,0,0,1,1,9,219,2,3,6,5,1,0,0
9766062,"KERALA","KOZHIKODE","KOZHIKODE",2,"Feroke_Municipality","Kallambara",,,,2,3,1,7,5,673631,2,2,3,0,1,19,0,0,0,0,0,1,1,9,0,1,6,20,9,4,0,0
4313628,"KERALA","KOZHIKODE","THUNERI",1,,,"Edacheri (Ct)","Edacheri","THUNERI",1,3,1,4,4,673502,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,4,2,0,0,0,0
4137237,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Narikkuni","Narikunni","CHELANNUR",1,3,1,4,1,673572,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,6,7,0,2,1,1
5558791,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","PANDIKASALA",,,,1,3,1,4,4,673103,2,2,3,0,1,8,19,0,0,0,0,1,1,2,0,1,32,23,2,1,2,1
9495416,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","SIDHASRAMAM",,,,2,3,1,7,4,673104,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,20,26,5,2,1,3
5312032,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Chengottukavu","Chengottukavu","PANTHALAYANI",1,3,1,4,1,673306,2,2,3,0,2,8,0,0,0,0,0,1,1,2,195,1,3,5,0,1,0,0
2224242,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Chevarambalam",,,,1,3,1,4,1,673017,2,2,3,0,2,8,0,0,0,0,0,1,1,1,0,1,3,0,0,0,1,0
9683666,"KERALA","KOZHIKODE","KOZHIKODE",2,"Ramanattukara_Municipality","Nellikkodu",,,,2,3,1,7,8,673633,1,2,3,0,2,8,0,0,0,0,0,1,1,9,0,1,0,0,0,0,0,0
2151038,"KERALA","KOZHIKODE","THUNERI",1,,,"Purameri","Purameri","THUNERI",1,3,1,4,8,673503,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,2,0,0,0,0,0,0
8245605,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kattippara","Kattippara","KODUVALLY",1,3,1,4,4,673573,2,2,3,0,1,8,19,0,0,0,0,1,2,2,187,1,0,0,2,3,24,20
3594191,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Cheruvannur","Cheruvannur","PERAMBRA",1,3,1,4,1,673524,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,3,8,0,2,3,1
3255115,"KERALA","KOZHIKODE","THUNERI",1,,,"Purameri","Purameri","THUNERI",1,3,1,4,4,673507,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,5,1,0,0,1,1
9121960,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Koothali (Ct)","Koothali","PERAMBRA",1,3,1,4,4,673525,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,17,25,0,0,0,0
1686086,"KERALA","KOZHIKODE","THUNERI",1,,,"Nadapuram (Ct)","Nadapuram","THUNERI",2,3,1,7,8,673504,1,2,3,0,2,8,0,0,0,0,0,1,2,9,188,1,0,0,0,0,0,0
7139256,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Panangad (Ct)","Panangad","BALUSSERI",2,3,1,7,4,673612,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,0,0,2,0,2,0
5011420,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Olavanna (Ct)","Olavanna","KOZHIKODE",1,3,1,4,4,673019,2,2,3,0,2,8,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0
5506247,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kunnummal (Ct)","Kunnumal","KUNNUMMAL",7,3,5,10,4,673507,2,2,3,0,2,8,19,0,0,2,0,1,9,0,185,1,0,0,0,0,0,0
4439631,"KERALA","KOZHIKODE","KODUVALLY",2,"Koduvally_Municipality","Narookkil",,,,1,3,1,4,1,673570,2,2,3,0,2,8,19,0,0,0,0,1,1,2,198,1,28,31,4,2,2,1
1982347,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kavilumpara","Kavilumpara","KUNNUMMAL",1,3,1,4,1,673513,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,5,13,0,0,2,1
8741418,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kedavur","Kattippara","KODUVALLY",2,3,1,7,8,673573,1,2,3,0,2,8,0,0,0,0,0,1,1,9,5,1,0,0,0,0,0,0
9218798,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kunnamangalam (Ct)","Kunnamangalam","KUNNAMANGALAM",1,3,1,4,4,673571,2,2,3,0,2,8,19,0,0,0,0,1,1,2,200,1,25,19,13,13,2,3
3038372,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Arikkulam (Part)","Arikulam","PANTHALAYANI",2,3,1,7,4,673620,2,2,3,0,2,8,19,0,0,0,0,1,1,2,5,1,5,0,3,0,0,0
2906011,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Palery","Changaroth","PERAMBRA",1,3,1,4,1,673528,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,11,6,0,0,0,0
